ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3994	"ENSMUSG00000037446.14"	"Tulp1"	chr17	-	28364230	28364566	28364230	28364383	28364484	28364566	3994	0,2,0	0,2,0	0,0,0	0,2,0	200	100	1	1.0	NA,0.333,NA	NA,0.0,NA	0.333
3995	"ENSMUSG00000085123.2"	"Rubie"	chr14	-	46569176	46570268	46569176	46569765	46570202	46570268	3995	3,0,1	4,4,3	1,0,5	1,3,6	200	100	0.452716637323	0.894100761401	0.273,0.0,0.143	0.333,0.0,0.294	-0.07
3996	"ENSMUSG00000085123.2"	"Rubie"	chr14	-	46569176	46570268	46569176	46569765	46570206	46570268	3996	3,0,1	1,2,0	1,0,5	0,2,3	200	100	0.916814212287	1.0	0.6,0.0,1.0	1.0,0.0,0.455	0.048
4000	"ENSMUSG00000034994.10"	"Eef2"	chr10	+	81181227	81181625	81181227	81181410	81181492	81181625	4000	146,511,151	5145,15227,4132	298,391,506	8647,11144,12034	181	100	0.197489020828	0.605122873522	0.015,0.018,0.02	0.019,0.019,0.023	-0.003
4002	"ENSMUSG00000027944.13"	"Hax1"	chr3	-	89997386	89998003	89997386	89997565	89997737	89998003	4002	25,64,34	7,52,24	57,51,62	30,48,44	200	100	0.573148121395	0.975524645589	0.641,0.381,0.415	0.487,0.347,0.413	0.063
4003	"ENSMUSG00000027944.13"	"Hax1"	chr3	-	89997386	89998003	89997386	89997574	89997737	89998003	4003	18,38,23	255,795,267	49,31,49	503,633,648	200	100	0.307704361562	0.758532797025	0.034,0.023,0.041	0.046,0.024,0.036	-0.003
4004	"ENSMUSG00000027944.13"	"Hax1"	chr3	-	89997386	89998003	89997386	89997574	89997801	89998003	4004	126,392,129	1,6,1	239,317,325	2,1,5	200	100	0.647208729137	1.0	0.984,0.97,0.985	0.984,0.994,0.97	-0.003
4005	"ENSMUSG00000026878.17"	"Rab14"	chr2	-	35180204	35183831	35180204	35182447	35183743	35183831	4005	12,30,15	0,0,0	22,23,67	1,0,2	200	100	0.32142252274	0.769437643347	1.0,1.0,1.0	0.917,1.0,0.944	0.046
4007	"ENSMUSG00000026705.16"	"Klhl20"	chr1	-	161098262	161099285	161098262	161098396	161099141	161099285	4007	3,9,2	32,82,21	3,8,11	52,50,64	200	100	0.421955749066	0.868522610849	0.045,0.052,0.045	0.028,0.074,0.079	-0.013
4008	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28364470	28364632	28364470	28364509	28364584	28364632	4008	5,13,8	33,121,27	0,7,14	58,66,112	174	100	0.118951251441	0.45545628422	0.08,0.058,0.146	0.0,0.057,0.067	0.053
4009	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28370237	28371042	28370237	28370494	28370877	28371042	4009	16,22,20	0,7,0	28,36,57	3,2,6	200	100	0.809458229821	1.0	1.0,0.611,1.0	0.824,0.9,0.826	0.02
4010	"ENSMUSG00000037552.17"	"Plekhg2"	chr7	-	28370237	28371042	28370237	28370497	28370877	28371042	4010	16,22,19	2,7,0	27,33,56	1,0,4	200	100	0.0403963635896	0.270227733428	0.8,0.611,1.0	0.931,1.0,0.875	-0.132
4011	"ENSMUSG00000014601.13"	"Strip1"	chr3	-	107615760	107616608	107615760	107615827	107616507	107616608	4011	14,30,22	107,314,117	29,22,62	188,246,269	200	100	0.174566853715	0.564128349941	0.061,0.046,0.086	0.072,0.043,0.103	-0.008
4015	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145214521	145214784	145215183	145215271	4015	7,15,8	1,0,2	6,6,9	4,2,2	200	100	0.0069097415152	0.10338370292	0.778,1.0,0.667	0.429,0.6,0.692	0.241
4016	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032641	13032821	4016	16,31,8	252,714,220	19,29,26	404,550,492	175	100	0.614557147344	1.0	0.035,0.024,0.02	0.026,0.029,0.029	-0.002
4017	"ENSMUSG00000033916.5"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032791	13032821	4017	214,634,175	2,4,3	420,512,502	2,1,1	200	100	0.834553193693	1.0	0.982,0.988,0.967	0.991,0.996,0.996	-0.015
4018	"ENSMUSG00000037447.16"	"Arid5a"	chr1	+	36317203	36317662	36317203	36317324	36317609	36317662	4018	0,2,0	5,3,4	0,2,1	2,3,2	200	100	0.814392988272	1.0	0.0,0.25,0.0	0.0,0.25,0.2	-0.067
4019	"ENSMUSG00000037447.16"	"Arid5a"	chr1	+	36316208	36318181	36316208	36316327	36318083	36318181	4019	0,0,0	0,1,0	0,2,1	1,0,0	200	100	1	1.0	NA,0.0,NA	0.0,1.0,1.0	-0.667
4020	"ENSMUSG00000029528.19"	"Pxn"	chr5	+	115545371	115545805	115545371	115545508	115545603	115545805	4020	0,2,2	84,179,63	1,1,6	109,145,210	194	100	1	1.0	0.0,0.006,0.016	0.005,0.004,0.015	-0.001
4021	"ENSMUSG00000027677.17"	"Ttc14"	chr3	+	33800190	33800674	33800190	33800436	33800581	33800674	4021	7,21,7	0,3,0	10,15,28	1,2,3	200	100	0.104861108622	0.431660952078	1.0,0.778,1.0	0.833,0.789,0.824	0.111
4022	"ENSMUSG00000006005.18"	"Tpr"	chr1	+	150440066	150440529	150440066	150440198	150440438	150440529	4022	21,54,29	164,483,221	27,39,82	360,427,636	200	100	0.327850864439	0.77671653304	0.06,0.053,0.062	0.036,0.044,0.061	0.011
4023	"ENSMUSG00000006005.18"	"Tpr"	chr1	+	150445867	150446241	150445867	150445963	150446084	150446241	4023	8,16,4	159,486,197	15,9,25	372,399,646	200	100	0.792395658653	1.0	0.025,0.016,0.01	0.02,0.011,0.019	0.0
4024	"ENSMUSG00000006005.18"	"Tpr"	chr1	+	150447511	150449238	150447511	150447630	150449142	150449238	4024	10,19,13	151,446,180	16,23,38	410,378,551	200	100	0.762141673737	1.0	0.032,0.021,0.035	0.019,0.03,0.033	0.002
4025	"ENSMUSG00000031889.9"	"D230025D16Rik"	chr8	+	105238422	105239750	105238422	105238466	105239670	105239750	4025	1,6,4	61,136,37	5,2,12	95,114,133	200	100	0.553037396246	0.960614435667	0.008,0.022,0.051	0.026,0.009,0.043	0.001
4026	"ENSMUSG00000009092.5"	"Derl3"	chr10	+	75893621	75893843	75893621	75893684	75893769	75893843	4026	0,8,1	1,7,0	2,2,1	1,0,4	184	100	0.376561919541	0.829480846545	0.0,0.383,1.0	0.521,1.0,0.12	-0.086
4031	"ENSMUSG00000025650.13"	"Col7a1"	chr9	+	108967770	108968050	108967770	108967806	108968005	108968050	4031	1,0,0	0,1,2	0,4,4	4,0,2	200	100	0.0139829827731	0.15390510742	1.0,0.0,0.0	0.0,1.0,0.5	-0.167
4032	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27563768	27564410	27563768	27564016	27564384	27564410	4032	4,17,10	0,0,0	18,11,42	2,0,0	200	100	1	1.0	1.0,1.0,1.0	0.818,1.0,1.0	0.061
4033	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27564148	27564410	27564148	27564215	27564384	27564410	4033	18,44,19	2,4,0	35,25,48	1,0,2	200	100	0.188683171287	0.592182466557	0.818,0.846,1.0	0.946,1.0,0.923	-0.068
4034	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27564148	27564410	27564148	27564254	27564384	27564410	4034	6,15,10	8,32,19	26,13,25	25,27,21	200	100	0.0963144650551	0.412864705603	0.273,0.19,0.208	0.342,0.194,0.373	-0.079
4035	"ENSMUSG00000033685.13"	"Ucp2"	chr7	+	100494213	100496948	100494213	100494375	100496725	100496948	4035	3,1,1	32,111,33	2,1,9	99,96,80	200	100	0.232194259988	0.651256980389	0.045,0.004,0.015	0.01,0.005,0.053	-0.001
4036	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73919501	73919869	73919501	73919540	73919753	73919869	4036	63,178,48	4,23,4	96,95,135	13,31,16	200	100	0.0544045871228	0.306485300768	0.887,0.795,0.857	0.787,0.605,0.808	0.113
4037	"ENSMUSG00000031388.14"	"Naa10"	chrX	-	73919501	73919869	73919501	73919546	73919753	73919869	4037	26,70,19	358,1259,336	40,42,62	819,1051,1018	200	100	0.284359760386	0.734009133814	0.035,0.027,0.027	0.024,0.02,0.03	0.005
4038	"ENSMUSG00000022199.12"	"Slc22a17"	chr14	-	54907518	54908366	54907518	54907630	54907885	54908366	4038	6,20,5	60,113,42	11,14,40	65,72,129	200	100	0.024813962358	0.207404923468	0.048,0.081,0.056	0.078,0.089,0.134	-0.039
4039	"ENSMUSG00000022199.12"	"Slc22a17"	chr14	-	54907518	54908366	54907518	54907630	54908260	54908366	4039	11,25,9	0,1,0	18,28,46	0,0,0	200	100	1	1.0	1.0,0.926,1.0	1.0,1.0,1.0	-0.025
4040	"ENSMUSG00000022199.12"	"Slc22a17"	chr14	-	54907885	54908366	54907885	54908103	54908260	54908366	4040	28,66,29	31,93,27	27,60,101	39,68,76	200	100	0.40681101893	0.852101901334	0.311,0.262,0.349	0.257,0.306,0.399	-0.013
4041	"ENSMUSG00000022199.12"	"Slc22a17"	chr14	-	54912241	54913103	54912241	54912730	54912866	54913103	4041	0,2,0	1,15,0	0,1,0	4,5,5	200	100	1	1.0	0.0,0.063,NA	0.0,0.091,0.0	0.001
4042	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584779	19584823	4042	10,56,24	8,16,9	40,26,71	11,15,13	200	100	0.473338002625	0.904631655447	0.385,0.636,0.571	0.645,0.464,0.732	-0.083
4043	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19584469	19584823	19584469	19584530	19584783	19584823	4043	9,57,23	30,114,44	37,27,71	69,94,95	200	100	0.676566841023	1.0	0.13,0.2,0.207	0.211,0.126,0.272	-0.024
4044	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594404	19594552	4044	6,13,10	0,1,3	9,6,29	1,5,1	200	100	0.312341631068	0.762492152093	1.0,0.867,0.625	0.818,0.375,0.935	0.121
4045	"ENSMUSG00000061028.7"	"Clasrp"	chr7	-	19591992	19594552	19591992	19592077	19594472	19594552	4045	3,11,0	59,184,49	2,4,10	78,105,144	200	100	0.911106945427	1.0	0.025,0.029,0.0	0.013,0.019,0.034	-0.004
4046	"ENSMUSG00000032477.14"	"Cdc25a"	chr9	+	109889710	109891856	109889710	109889841	109891744	109891856	4046	15,18,10	160,597,167	14,18,59	295,432,491	200	100	0.0334354150746	0.248899797486	0.045,0.015,0.029	0.023,0.02,0.057	-0.004
4049	"ENSMUSG00000055024.12"	"Ep300"	chr15	+	81639740	81640141	81639740	81639891	81639994	81640141	4049	3,2,4	14,40,28	3,2,22	40,19,154	200	100	0.457912639756	0.894633071814	0.097,0.024,0.067	0.036,0.05,0.067	0.012
4050	"ENSMUSG00000019907.10"	"Ppp1r12a"	chr10	+	108261244	108262431	108261244	108261416	108262309	108262431	4050	7,15,11	153,431,127	17,18,57	310,329,321	200	100	0.000818811126106	0.033712702496	0.022,0.017,0.042	0.027,0.027,0.082	-0.018
4051	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373110	82373833	82373110	82373287	82373672	82373833	4051	4,6,2	1,2,1	0,6,10	1,4,7	200	100	0.14954915791	0.520612152014	0.667,0.6,0.5	0.0,0.429,0.417	0.307
4052	"ENSMUSG00000061740.8"	"Cyp2d22"	chr15	-	82373903	82374469	82373903	82374056	82374297	82374469	4052	3,4,7	0,1,0	2,1,12	3,0,1	200	100	0.0373604704703	0.262863225777	1.0,0.667,1.0	0.25,1.0,0.857	0.187
4053	"ENSMUSG00000003031.14"	"Cdkn1b"	chr6	+	134921955	134925513	134921955	134922083	134924242	134925513	4053	33,105,43	77,274,86	59,89,117	171,205,196	200	100	0.543152682051	0.950374708625	0.176,0.161,0.2	0.147,0.178,0.23	-0.006
4054	"ENSMUSG00000029166.14"	"Mapre3"	chr5	+	30862497	30863405	30862497	30862643	30863203	30863405	4054	7,6,1	1,9,2	4,4,8	13,12,19	200	100	0.11355587702	0.446064605255	0.778,0.25,0.2	0.133,0.143,0.174	0.259
4055	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459832	109460045	109463336	4055	562,1319,438	0,3,0	964,1352,1516	2,0,0	200	100	1	1.0	1.0,0.995,1.0	0.996,1.0,1.0	-0.0
4056	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460045	109463336	4056	519,1176,378	26,63,21	819,1123,1255	44,53,62	200	100	0.736176051389	1.0	0.909,0.903,0.9	0.903,0.914,0.91	-0.005
4057	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460117	109463336	4057	556,1340,460	34,106,34	895,1187,1386	70,105,92	200	100	0.632021843976	1.0	0.891,0.863,0.871	0.865,0.85,0.883	0.009
4063	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10595354	10590135	10590219	10595278	10595354	4063	6,20,11	83,271,71	7,23,19	147,205,200	200	100	0.875602932351	1.0	0.035,0.036,0.072	0.023,0.053,0.045	0.007
4064	"ENSMUSG00000058254.12"	"Tspan7"	chrX	+	10590135	10596605	10590135	10595354	10595629	10596605	4064	2,5,1	101,267,73	5,4,4	146,219,189	200	100	1	1.0	0.01,0.009,0.007	0.017,0.009,0.01	-0.003
4065	"ENSMUSG00000053746.8"	"Ptrh1"	chr2	+	32776303	32776806	32776303	32776523	32776706	32776806	4065	2,3,0	11,16,9	4,3,2	9,23,13	200	100	0.29970329745	0.750979445402	0.083,0.086,0.0	0.182,0.061,0.071	-0.048
4066	"ENSMUSG00000044551.13"	"9930012K11Rik"	chr14	-	70156160	70156518	70156160	70156276	70156415	70156518	4066	2,6,5	12,35,18	2,8,12	37,41,37	200	100	0.70527027542	1.0	0.077,0.079,0.122	0.026,0.089,0.14	0.008
4067	"ENSMUSG00000020658.10"	"Efr3b"	chr12	-	3999589	4000956	3999589	3999717	4000879	4000956	4067	2,0,3	11,25,26	2,0,7	22,33,28	200	100	0.449512053778	0.891273899732	0.083,0.0,0.055	0.043,0.0,0.111	-0.005
4068	"ENSMUSG00000017386.10"	"Traf4"	chr11	-	78161286	78161622	78161286	78161448	78161517	78161622	4068	36,71,29	214,608,155	54,58,85	368,498,501	168	100	1	1.0	0.091,0.065,0.1	0.08,0.065,0.092	0.006
4069	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464	4069	14,55,31	210,615,200	26,41,97	374,523,426	200	100	0.171007124292	0.559674935735	0.032,0.043,0.072	0.034,0.038,0.102	-0.009
4070	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464	4070	20,80,46	14,22,7	36,59,112	18,15,27	200	100	0.971576733118	1.0	0.417,0.645,0.767	0.5,0.663,0.675	-0.003
4071	"ENSMUSG00000037174.18"	"Elf2"	chr3	-	51264869	51266866	51264869	51265006	51266752	51266866	4071	27,79,23	141,393,117	45,56,94	233,333,315	200	100	0.458684716264	0.894637057032	0.087,0.091,0.089	0.088,0.078,0.13	-0.01
4072	"ENSMUSG00000024451.9"	"Arap3"	chr18	-	37974364	37974681	37974364	37974502	37974617	37974681	4072	0,2,2	24,65,21	1,2,0	62,69,77	200	100	1	1.0	0.0,0.015,0.045	0.008,0.014,0.0	0.013
4073	"ENSMUSG00000035900.18"	"Gramd4"	chr15	+	86132814	86133759	86132814	86132908	86133674	86133759	4073	0,0,4	54,115,32	2,6,11	56,104,86	200	100	0.00269679760128	0.0631844926933	0.0,0.0,0.059	0.018,0.028,0.06	-0.016
4074	"ENSMUSG00000035206.10"	"Sppl2b"	chr10	+	80866499	80868708	80866499	80866660	80867399	80868708	4074	17,91,17	9,36,6	59,50,73	16,38,40	200	100	0.501966525178	0.920457028379	0.486,0.558,0.586	0.648,0.397,0.477	0.036
4075	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55513387	55513717	55513387	55513462	55513633	55513717	4075	0,1,0	2,2,0	0,0,2	2,0,0	200	100	1	1.0	0.0,0.2,NA	0.0,NA,1.0	-0.4
4076	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515522	55515782	55515522	55515656	55515727	55515782	4076	0,0,0	0,0,1	0,0,1	3,0,0	170	100	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
4077	"ENSMUSG00000022212.15"	"Cpne6"	chr14	+	55515862	55516385	55515862	55515914	55516251	55516385	4077	1,0,0	0,0,1	0,0,0	3,0,0	200	100	1	1.0	1.0,NA,0.0	0.0,NA,NA	0.5
4078	"ENSMUSG00000059208.15"	"Hnrnpm"	chr17	-	33666493	33666685	33666493	33666529	33666646	33666685	4078	1013,3309,1050	891,2238,625	2028,2575,2681	1410,1849,1726	200	100	0.739142975259	1.0	0.362,0.425,0.457	0.418,0.41,0.437	-0.007
4079	"ENSMUSG00000032193.9"	"Ldlr"	chr9	+	21738854	21739557	21738854	21738980	21739385	21739557	4079	0,10,11	117,337,90	13,7,16	198,257,168	200	100	0.134125001119	0.489719483401	0.0,0.015,0.058	0.032,0.013,0.045	-0.006
4080	"ENSMUSG00000067713.7"	"Prkag1"	chr15	-	98815182	98815359	98815182	98815237	98815313	98815359	4080	7,33,8	114,329,133	16,30,26	192,267,248	175	100	0.277621871195	0.721643757159	0.034,0.054,0.033	0.045,0.06,0.057	-0.014
4081	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123245113	123245712	123245113	123245210	123245481	123245712	4081	2,14,6	2,0,0	13,14,25	0,2,3	200	100	0.151236224338	0.522891423651	0.333,1.0,1.0	1.0,0.778,0.806	-0.084
4082	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123245113	123245712	123245113	123245210	123245506	123245712	4082	3,13,4	11,30,7	11,15,24	18,27,16	200	100	0.0488246066651	0.292334045293	0.12,0.178,0.222	0.234,0.217,0.429	-0.12
4083	"ENSMUSG00000001062.18"	"Vps9d1"	chr8	-	123248153	123248676	123248153	123248206	123248613	123248676	4083	6,15,8	18,50,23	19,23,36	32,31,35	200	100	0.000561593589424	0.0269327641111	0.143,0.13,0.148	0.229,0.271,0.34	-0.14
4084	"ENSMUSG00000071647.5"	"Eml3"	chr19	+	8939027	8939285	8939027	8939116	8939187	8939285	4084	8,18,4	56,148,52	18,16,48	91,150,140	170	100	0.00927401060804	0.12237424764	0.078,0.067,0.043	0.104,0.059,0.168	-0.048
4085	"ENSMUSG00000024830.17"	"Rps6kb2"	chr19	-	4158609	4158919	4158609	4158717	4158802	4158919	4085	7,29,9	2,0,1	12,26,38	0,0,0	184	100	0.697737323059	1.0	0.655,1.0,0.83	1.0,1.0,1.0	-0.172
4086	"ENSMUSG00000024830.17"	"Rps6kb2"	chr19	-	4158609	4158919	4158609	4158717	4158828	4158919	4086	13,31,11	26,113,24	13,28,40	55,68,59	200	100	0.332946165213	0.781404265296	0.2,0.121,0.186	0.106,0.171,0.253	-0.008
4089	"ENSMUSG00000054405.14"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132544656	132544751	4089	13,27,15	496,1404,365	19,30,39	853,1122,1006	200	100	0.357502851153	0.810518020799	0.013,0.01,0.02	0.011,0.013,0.019	0.0
4090	"ENSMUSG00000040479.11"	"Dgkz"	chr2	-	91933742	91934089	91933742	91933842	91934055	91934089	4090	14,58,26	120,344,110	39,41,65	195,265,237	200	100	0.220229010351	0.635585446856	0.055,0.078,0.106	0.091,0.072,0.121	-0.015
4091	"ENSMUSG00000028700.14"	"Pomgnt1"	chr4	+	116155728	116156014	116155728	116155801	116155885	116156014	4091	5,34,9	106,278,74	13,19,28	162,223,227	183	100	0.857094813466	1.0	0.025,0.063,0.062	0.042,0.044,0.063	0.0
4095	"ENSMUSG00000038335.13"	"Tsr1"	chr11	+	74907823	74908120	74907823	74907964	74908045	74908120	4095	21,83,26	205,653,171	53,55,80	352,443,461	180	100	0.242911567731	0.667856618617	0.054,0.066,0.078	0.077,0.065,0.088	-0.011
4097	"ENSMUSG00000010608.15"	"Rbm25"	chr12	+	83660594	83664259	83660594	83660678	83663978	83664259	4097	27,43,35	158,527,132	37,63,109	442,463,424	200	100	0.390394485131	0.84162086686	0.079,0.039,0.117	0.04,0.064,0.114	0.006
4101	"ENSMUSG00000021748.9"	"Pdhb"	chr14	-	8171422	8172817	8171422	8171530	8172763	8172817	4101	22,35,16	193,569,160	16,35,58	339,465,433	200	100	0.679892820851	1.0	0.054,0.03,0.048	0.023,0.036,0.063	0.003
4103	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44387031	44387329	44387031	44387092	44387249	44387329	4103	9,19,7	233,785,211	23,16,41	497,537,696	200	100	0.0242360762957	0.204109379915	0.019,0.012,0.016	0.023,0.015,0.029	-0.007
4104	"ENSMUSG00000032115.14"	"Hyou1"	chr9	+	44388277	44388604	44388277	44388365	44388481	44388604	4104	19,57,16	206,662,197	37,49,58	427,491,635	200	100	0.622670600491	1.0	0.044,0.041,0.039	0.042,0.048,0.044	-0.003
4105	"ENSMUSG00000030780.15"	"BC017158"	chr7	-	128274632	128276143	128274632	128274703	128276085	128276143	4105	11,15,8	32,135,41	22,15,29	79,70,117	200	100	0.0923082155063	0.402415553874	0.147,0.053,0.089	0.122,0.097,0.11	-0.013
4107	"ENSMUSG00000030780.15"	"BC017158"	chr7	-	128276085	128276412	128276085	128276143	128276227	128276412	4107	8,26,6	27,104,39	43,20,35	70,60,101	183	100	0.00752115509692	0.107789826261	0.139,0.12,0.078	0.251,0.154,0.159	-0.076
4108	"ENSMUSG00000030780.15"	"BC017158"	chr7	-	128276227	128276565	128276227	128276412	128276494	128276565	4108	8,33,13	45,169,39	26,28,55	101,92,103	181	100	0.0113066165435	0.135152566927	0.089,0.097,0.156	0.125,0.144,0.228	-0.052
4109	"ENSMUSG00000021037.7"	"Ahsa1"	chr12	+	87269874	87270454	87269874	87269957	87270336	87270454	4109	32,123,36	802,2489,703	55,87,138	1565,2046,2043	200	100	0.825206541316	1.0	0.02,0.024,0.025	0.017,0.021,0.033	-0.001
4110	"ENSMUSG00000027297.14"	"Ltk"	chr2	-	119753113	119753491	119753113	119753243	119753426	119753491	4110	0,0,1	0,1,0	0,0,1	1,0,0	200	100	1	1.0	NA,0.0,1.0	0.0,NA,1.0	0.0
4111	"ENSMUSG00000036501.7"	"Fam13b"	chr18	-	34443900	34445440	34443900	34444002	34445276	34445440	4111	2,7,6	34,164,48	6,6,15	92,95,151	200	100	0.348135399806	0.805212911795	0.029,0.021,0.059	0.032,0.031,0.047	-0.0
4113	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15317458	15317767	15317458	15317593	15317673	15317767	4113	6,19,6	8,24,13	17,23,27	40,28,47	179	100	0.719614566178	1.0	0.295,0.307,0.205	0.192,0.315,0.243	0.019
4114	"ENSMUSG00000045752.13"	"Tssc4"	chr7	+	143069935	143071087	143069935	143070292	143070791	143071087	4114	387,1172,360	2,16,3	675,1024,1034	15,7,10	200	100	0.702157083149	1.0	0.99,0.973,0.984	0.957,0.987,0.981	0.007
4115	"ENSMUSG00000042185.14"	"Nfrkb"	chr9	+	31397719	31398644	31397719	31397793	31398559	31398644	4115	7,10,4	17,66,25	7,11,37	32,62,93	200	100	0.140643501465	0.502190661013	0.171,0.07,0.074	0.099,0.081,0.166	-0.01
4116	"ENSMUSG00000042185.14"	"Nfrkb"	chr9	+	31402234	31403074	31402234	31402278	31403013	31403074	4116	6,7,3	24,68,26	2,11,18	63,59,64	200	100	0.481678191803	0.914639656936	0.111,0.049,0.055	0.016,0.085,0.123	-0.003
4117	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717572	88717658	4117	3,15,4	3,21,2	12,9,14	15,25,16	200	100	0.507995217646	0.924257529105	0.333,0.263,0.5	0.286,0.153,0.304	0.118
4118	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88717601	88717658	4118	4,25,7	49,161,76	15,18,23	88,156,127	200	100	0.358105470737	0.810828951956	0.039,0.072,0.044	0.079,0.055,0.083	-0.021
4119	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726068	88726279	88726471	4119	6,20,5	59,158,40	6,15,22	73,131,128	200	100	0.800445527037	1.0	0.048,0.06,0.059	0.039,0.054,0.079	-0.002
4120	"ENSMUSG00000028057.14"	"Rit1"	chr3	+	88725994	88726471	88725994	88726179	88726279	88726471	4120	6,23,9	0,1,0	5,16,22	2,1,0	199	100	0.870296509495	1.0	1.0,0.92,1.0	0.557,0.889,1.0	0.158
4121	"ENSMUSG00000015697.14"	"Setdb1"	chr3	-	95337148	95339032	95337148	95337265	95338345	95339032	4121	14,46,12	126,379,123	54,39,79	281,277,348	200	100	0.002201371156	0.0573560375411	0.053,0.057,0.047	0.088,0.066,0.102	-0.033
4122	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107975796	107976189	107975796	107975965	107976054	107976189	4122	4,5,2	1,22,3	0,1,3	14,20,19	188	100	0.00184522159544	0.0539808247438	0.68,0.108,0.262	0.0,0.026,0.077	0.316
4123	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107977328	107978022	107977328	107977475	107977851	107978022	4123	2,11,4	9,30,3	10,7,20	6,10,13	200	100	0.0160818855677	0.163515513318	0.1,0.155,0.4	0.455,0.259,0.435	-0.165
4124	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107979393	107979691	107979393	107979458	107979543	107979691	4124	4,13,2	3,30,4	6,12,8	10,11,16	184	100	0.513572564174	0.928831074577	0.42,0.191,0.214	0.246,0.372,0.214	-0.002
4125	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981389	107981581	4125	0,7,4	5,11,4	3,5,10	11,11,15	192	100	0.907329646918	1.0	0.0,0.249,0.342	0.124,0.191,0.258	0.006
4126	"ENSMUSG00000032596.14"	"Uba7"	chr9	+	107981203	107981581	107981203	107981296	107981517	107981581	4126	7,41,7	0,2,1	20,30,36	1,4,1	200	100	0.145648348542	0.51346431542	1.0,0.911,0.778	0.909,0.789,0.947	0.015
4127	"ENSMUSG00000028684.14"	"Urod"	chr4	-	116991231	116991493	116991231	116991298	116991392	116991493	4127	11,34,13	231,729,223	16,23,40	421,614,508	193	100	0.833712381803	1.0	0.024,0.024,0.029	0.019,0.019,0.039	0.0
4128	"ENSMUSG00000028684.14"	"Urod"	chr4	-	116992563	116993023	116992563	116992725	116992825	116993023	4128	11,23,4	211,711,212	11,33,31	364,548,542	199	100	0.0403885851013	0.270227733428	0.026,0.016,0.009	0.015,0.029,0.028	-0.007
4129	"ENSMUSG00000023456.15"	"Tpi1"	chr6	-	124812620	124812913	124812620	124812705	124812789	124812913	4129	47,138,49	2256,6898,2010	74,95,122	3771,5374,4900	183	100	0.897256668998	1.0	0.011,0.011,0.013	0.011,0.01,0.013	0.0
4131	"ENSMUSG00000041491.8"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952	4131	7,26,8	137,371,111	17,25,40	233,289,293	200	100	0.0376373316505	0.263293041197	0.025,0.034,0.035	0.035,0.041,0.064	-0.015
4133	"ENSMUSG00000047986.12"	"Palm3"	chr8	+	84026999	84028171	84026999	84027084	84028125	84028171	4133	0,4,0	15,58,24	2,3,2	31,61,58	200	100	0.4841658619	0.915358928252	0.0,0.033,0.0	0.031,0.024,0.017	-0.013
